編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLMJPHLFFAG97CC,23,153.74,住家用,鋼筋混凝土造,82年6月15日,三層,
RPQNMLMJPHLFFAG08CC,33,96.45,住家用,鋼筋混凝土造,72年1月17日,五層,
RPRNMLMJPHLFFAG18CC,18,111.55,見其他登記事項,鋼筋混凝土造,87年6月2日,四層,
RPQNMLMKPHLFFAG18CC,42,85.36,住家用,鋼筋混凝土加強磚造,63年8月8日,二層,
RPQOMLMKPHLFFBG38CC,21,115.78,住家用,鋼筋混凝土造,84年4月10日,八層,
RPRNMLNKPHLFFBG48CC,32,142.36,住家用,鋼筋混凝土造,73年1月28日,二層,
RPUNMLPKPHLFFBG98CC,18,35.91,住家用,鋼筋混凝土造,87年3月20日,九層,
