編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWSMLQJPHLFFEF07CA,9,7.57,共有部分,鋼筋混凝土造,96年10月26日,十四層,
RPWSMLQJPHLFFEF07CA,9,20.25,共有部分,鋼筋混凝土造,96年10月26日,十層,
RPWSMLQJPHLFFEF07CA,9,32.29,共有部分,鋼筋混凝土造,96年10月26日,十四層,
RPPPMLNKPHLFFEF48CA,16,47.31,見其他登記事項,鋼筋混凝土造,89年7月28日,十四層,一層
RPPPMLNKPHLFFEF48CA,16,.07,見其他登記事項,鋼筋混凝土造,89年7月28日,十四層,一層
RPPPMLNKPHLFFEF48CA,16,.01,共有部分,鋼筋混凝土造,89年7月28日,十四層,
RPPPMLNKPHLFFEF48CA,16,.04,見其他登記事項,鋼筋混凝土造,89年7月28日,十四層,一層
RPPPMLNKPHLFFEF48CA,16,.02,共有部分,鋼筋混凝土造,89年7月28日,十四層,
RPPPMLNKPHLFFEF48CA,16,.00,共有部分,鋼筋混凝土造,89年7月28日,十四層,
RPPPMLNKPHLFFEF48CA,16,.02,見其他登記事項,鋼筋混凝土造,89年7月28日,十四層,二層
RPPPMLNKPHLFFEF48CA,16,.01,共有部分,鋼筋混凝土造,89年7月28日,十四層,
RPPPMLNKPHLFFEF48CA,16,.00,共有部分,鋼筋混凝土造,89年7月28日,十四層,
RPPPMLNKPHLFFEF48CA,16,.00,共有部分,鋼筋混凝土造,89年7月28日,十四層,
RPPPMLNKPHLFFEF48CA,16,11.82,共有部分,鋼筋混凝土造,89年7月28日,十三層,
RPPPMLNKPHLFFEF48CA,16,2.11,共有部分,鋼筋混凝土造,89年7月28日,十四層,
RPPPMLNKPHLFFEF48CA,16,9.99,共有部分,鋼筋混凝土造,89年7月28日,十四層,
RPSPMLRJPHLFFEF09CA,2,.55,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,一層
RPSPMLRJPHLFFEF09CA,2,.35,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,
RPSPMLRJPHLFFEF09CA,2,.22,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,
RPSPMLRJPHLFFEF09CA,2,.40,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,一層
RPSPMLRJPHLFFEF09CA,2,1.17,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,
RPSPMLRJPHLFFEF09CA,2,.17,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,
RPSPMLRJPHLFFEF09CA,2,90.35,住家用,鋼筋混凝土造,103年4月23日,十八層,十層
RPSPMLRJPHLFFEF09CA,2,.01,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,
RPSPMLRJPHLFFEF09CA,2,69.38,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,
RPUPMLRJPHLFFEF66CA,3,90.36,住家用,鋼筋混凝土造,102年9月2日,十五層,十層
RPUPMLRJPHLFFEF66CA,3,64.59,見其他登記事項,鋼筋混凝土造,102年9月2日,十五層,
RPOPMLPKPHLFFEF58CA,19,55.70,住家用,鋼筋混凝土造,86年11月17日,十二層,七層
RPOPMLPKPHLFFEF58CA,19,7.59,共有部分,鋼筋混凝土造,86年11月17日,十二層,
RPOPMLPKPHLFFEF58CA,19,13.67,共有部分,鋼筋混凝土造,86年11月17日,十二層,
RPOPMLPKPHLFFEF58CA,19,.94,共有部分,鋼筋混凝土造,86年11月17日,十二層,
RPPPMLPJPHLFFGF78CA,32,256.11,見其他登記事項,鋼筋混凝土造,73年1月31日,三層,一層 二層 三層
RPQOMLMKPHLFFGF58CA,18,75.57,住家用,鋼筋混凝土造,87年1月22日,八層,二層
RPQOMLMKPHLFFGF58CA,18,64.55,共有部分,鋼筋混凝土造,87年1月22日,八層,
RPPOMLQJPHLFFGF78CA,1,104.36,住家用,鋼筋混凝土造,104年7月2日,十九層,八層
RPPOMLQJPHLFFGF78CA,1,76.04,見其他登記事項,鋼筋混凝土造,104年7月2日,十九層,
RPRPMLPJPHLFFGF98CA,22,24.87,住家用,鋼筋混凝土造,83年3月4日,十層,八層
RPRPMLPJPHLFFGF98CA,22,1.57,見其他登記事項,鋼筋混凝土造,83年3月4日,十層,地下層
RPRPMLPJPHLFFGF98CA,22,3.25,共有部分,鋼筋混凝土造,83年3月4日,十層,
RPRPMLPJPHLFFGF98CA,22,9.47,共有部分,鋼筋混凝土造,83年3月4日,十層,
RPPNMLQJPHLFFGF68CA,27,121.83,住家用,鋼筋混凝土造,78年4月18日,五層,二層
RPROMLLKPHLFFGF58CA,16,.61,商業用,鋼筋混凝土造,89年6月30日,二十五層,二層
RPROMLLKPHLFFGF58CA,16,.10,共有部分,鋼筋混凝土造,89年6月30日,二十五層,
RPROMLLKPHLFFGF58CA,16,.05,共有部分,鋼筋混凝土造,89年6月30日,二十五層,
RPROMLLKPHLFFGF58CA,16,57.51,住家用,鋼筋混凝土造,89年6月30日,二十五層,十四層
RPROMLLKPHLFFGF58CA,16,10.95,共有部分,鋼筋混凝土造,89年6月30日,二十五層,
RPROMLLKPHLFFGF58CA,16,4.41,共有部分,鋼筋混凝土造,89年6月30日,二十五層,
RPSPMLSLPHLFFEF76CA,16,59.12,住家用,鋼筋混凝土造,89年10月27日,十四層,十四層
RPSPMLSLPHLFFEF76CA,16,12.60,共有部分,鋼筋混凝土造,89年10月27日,十四層,
RPSPMLSLPHLFFEF76CA,16,7.39,共有部分,鋼筋混凝土造,89年10月27日,十四層,
RPSPMLSLPHLFFEF76CA,16,30.05,共有部分,鋼筋混凝土造,89年10月27日,十四層,
RPSQMLTLPHLFFEF96CA,2,39.34,見其他登記事項,鋼筋混凝土造,103年3月14日,七層,
RPQOMLMJQHLFFEF38CA,19,105.26,住家用,鋼筋混凝土造,86年6月11日,十一層,九層
RPQOMLMJQHLFFEF38CA,19,26.11,共有部份,鋼筋混凝土造,86年6月11日,十一層,
RPVOMLMJQHLFFEF88CA,,99.05,住家用,鋼筋混凝土造,105年4月20日,十四層,四層
RPVOMLMJQHLFFEF88CA,,22.39,見其他登記事項,鋼筋混凝土造,105年4月20日,十四層,
RPVOMLMJQHLFFEF88CA,,44.32,見其他登記事項,鋼筋混凝土造,105年4月20日,十四層,
RPOOMLMJQHLFFEF18CA,19,61.78,住家用,鋼筋混凝土造,86年4月24日,七層,六層
RPOOMLMJQHLFFEF18CA,19,11.12,共有部份,鋼筋混凝土造,86年4月24日,七層,
RPOOMLMJQHLFFEF18CA,19,22.10,共有部份,鋼筋混凝土造,86年4月24日,七層,
RPSSMLNJQHLFFEF09CA,33,105.21,住家用,鋼筋混凝土造,72年11月29日,十二層,十一層
RPSSMLNJQHLFFEF09CA,33,3.75,共有部份,鋼筋混凝土造,72年11月29日,十二層,
RPXOMLRLPHLFFEF07CA,27,12.20,共有部份,鋼筋混凝土造,78年7月7日,,
RPXOMLRLPHLFFEF07CA,27,98.33,住家用,鋼筋混凝土造,78年7月7日,五層,五層
RPXPMLKLPHLFFEF09CA,1,68.81,住家用,鋼筋混凝土造,104年8月19日,十二層,七層
RPXPMLKLPHLFFEF09CA,1,15.98,見其他登記事項,鋼筋混凝土造,104年8月19日,十二層,
RPXPMLKLPHLFFEF09CA,1,43.98,見其他登記事項,鋼筋混凝土造,104年8月19日,十五層,
RPOQMLKLPHLFFEF28CA,1,68.81,住家用,鋼筋混凝土造,104年8月19日,十二層,十層
RPOQMLKLPHLFFEF28CA,1,15.98,見其他登記事項,鋼筋混凝土造,104年8月19日,十二層,
RPOQMLKLPHLFFEF28CA,1,45.94,見其他登記事項,鋼筋混凝土造,104年8月19日,十五層,
RPORMLKLPHLFFEF38CA,19,87.43,住家用,鋼筋混凝土造,86年5月8日,七層,五層
RPORMLKLPHLFFEF38CA,19,14.29,共有部份,鋼筋混凝土造,86年5月8日,十一層,
RPQOMLLKPHLFFGF48CA,42,69.48,住家用,加強磚造,63年9月14日,三層,二層 陽台
RPXOMLRJPHLFFGF07CA,40,80.00,住家用,加強磚造,65年8月6日,四層,三層 陽台
RPSNMLQJPHLFFGF98CA,40,74.00,住家用,加強磚造,65年8月6日,四層,一層
RPSPMLNKPHLFFGF98CA,13,73.12,住家用,鋼筋混凝土造,92年8月14日,十一層,二層
RPSPMLNKPHLFFGF98CA,13,9.60,共有部分,鋼筋混凝土造,92年8月14日,十一層,
RPSPMLNKPHLFFGF98CA,13,12.61,共有部分,鋼筋混凝土造,92年8月14日,十一層,
RPSPMLNKPHLFFGF98CA,13,43.31,共有部分,鋼筋混凝土造,92年8月14日,十一層,
RPPNMLLKPHLFFFF18CA,,74.48,住家用,加強磚造,,二層,一層 騎樓
RPXPMLNKPHLFFEF66CA,10,34.58,住家用,鋼筋混凝土造,95年11月21日,七層,三層
RPXPMLNKPHLFFEF66CA,10,9.00,共有部份,鋼筋混凝土造,95年11月21日,七層,
RPXPMLNKPHLFFEF66CA,10,4.25,共有部份,鋼筋混凝土造,95年11月21日,七層,
RPTRMLSKPHLFFEF96CA,22,23.01,住家用,鋼筋混凝土造,83年6月28日,五層,二層
RPTRMLSKPHLFFEF96CA,22,2.35,共有部份,鋼筋混凝土造,83年6月28日,五層,
RPTRMLSKPHLFFEF96CA,22,5.30,共有部份,鋼筋混凝土造,83年6月28日,五層,
RPSOMLTKPHLFFEF66CA,25,19.27,住家用,鋼筋混凝土造,80年3月14日,五層,三層
RPSOMLTKPHLFFEF66CA,25,6.18,共有部份,鋼筋混凝土造,80年3月14日,七層,
RPSOMLTKPHLFFEF66CA,25,.84,共有部份,鋼筋混凝土造,80年3月14日,五層,
RPSOMLTKPHLFFEF66CA,25,1.24,共有部份,鋼筋混凝土造,80年3月14日,五層,
RPSOMLTKPHLFFEF66CA,25,1.96,共有部份,鋼筋混凝土造,80年3月14日,五層,
RPSOMLTKPHLFFEF66CA,25,3.55,共有部份,鋼筋混凝土造,80年3月14日,七層,
RPSOMLTKPHLFFEF66CA,25,1.06,共有部份,鋼筋混凝土造,80年3月14日,五層,
RPPNMLRJPHLFFEF58CA,9,21.72,住家用,鋼筋混凝土造,96年10月2日,十四層,十三層
RPPNMLRJPHLFFEF58CA,9,10.91,共有部份,鋼筋混凝土造,96年10月2日,十四層,
RPVOMLRJPHLFFEF66CA,18,184.30,住家用,鋼筋混凝土造,87年1月9日,四層,一層 二層 三層 四層
RPVOMLRJPHLFFEF66CA,18,52.46,共有部份,鋼筋混凝土造,87年1月9日,五層,
RPOOMLSKPHLFFDF68CA,20,99.03,住家用,鋼筋混凝土造,85年7月18日,二十四層,十五層
RPOOMLSKPHLFFDF68CA,20,4.08,見其他登記事項,鋼筋混凝土造,85年7月18日,二十五層,
RPOOMLSKPHLFFDF68CA,20,3.43,見其他登記事項,鋼筋混凝土造,85年7月18日,二十五層,
RPOOMLKLPHLFFDF97CA,42,72.42,住家用,加強磚造,63年5月3日,三層,三層
RPWPMLNKPHLFFDF09CA,18,60.45,商業用,鋼筋混凝土造,87年11月28日,十八層,九層
RPWPMLNKPHLFFDF09CA,18,10.35,共有部分,鋼筋混凝土造,87年11月28日,十八層,
RPWPMLNKPHLFFDF09CA,18,1.86,共有部分,鋼筋混凝土造,87年11月28日,二十四層,
RPWPMLNKPHLFFDF09CA,18,4.70,共有部分,鋼筋混凝土造,87年11月28日,二十四層,
RPWPMLNKPHLFFDF09CA,18,2.20,共有部分,鋼筋混凝土造,87年11月28日,十八層,
RPQOMLPKPHLFFDF58CA,32,79.82,住商用,鋼筋混凝土造,73年4月30日,五層,一層
RPUOMLOKPHLFFDF88CA,17,75.84,住家用,鋼筋混凝土造,88年4月14日,九層,五層
RPUOMLOKPHLFFDF88CA,17,19.69,共有部分,鋼筋混凝土造,88年4月14日,九層,
RPXPMLLJQHLFFDF98CA,20,114.07,住家用,鋼筋混凝土造,85年8月9日,二十三層,十四層
RPXPMLLJQHLFFDF98CA,20,28.98,見其他登記事項,鋼筋混凝土造,85年8月9日,二十五層,
RPXPMLLJQHLFFDF98CA,20,40.17,見其他登記事項,鋼筋混凝土造,85年8月9日,二十五層,
RPVOMLLKPHLFFIF56CA,38,61.90,住家用,加強磚造,66年12月7日,二層,一層
RPUOMLRJPHLFFIF96CA,3,101.51,見其他登記事項,鋼筋混凝土造,102年7月23日,七層,六層
RPUOMLRJPHLFFIF96CA,3,31.21,見其他登記事項,鋼筋混凝土造,102年7月23日,八層,
RPUOMLRJPHLFFIF96CA,3,26.30,見其他登記事項,鋼筋混凝土造,102年7月23日,八層,
RPVOMLRJPHLFFIF07CA,8,98.06,住家用,鋼筋混凝土造,97年3月3日,十五層,五層
RPVOMLRJPHLFFIF07CA,8,46.98,共有部份,鋼筋混凝土造,97年3月3日,十五層,
RPVOMLRJPHLFFIF07CA,8,23.30,共有部份,鋼筋混凝土造,97年3月3日,十五層,
RPQPMLRJPHLFFIF66CA,38,24.72,住家用,加強磚造,67年4月4日,二層,一層 二層
RPPOMLLKQHLFFHF58CA,15,208.67,見其他登記事項,鋼筋混凝土造,89年12月19日,二十九層,二十八層 二十九層
RPPOMLLKQHLFFHF58CA,15,30.85,共有部分,鋼筋混凝土造,89年12月19日,二十九層,
RPPOMLLKQHLFFHF58CA,15,22.12,共有部分,鋼筋混凝土造,89年12月19日,二十九層,
RPPOMLLKQHLFFHF58CA,15,60.72,見其他登記事項,鋼筋混凝土造,89年12月19日,二十九層,
RPPOMLLKQHLFFHF58CA,15,12.66,見其他登記事項,鋼筋混凝土造,89年12月19日,二十九層,地下一層
RPPOMLLKQHLFFHF58CA,15,.00,共有部分,鋼筋混凝土造,89年12月19日,二十九層,
RPWQMLPJQHLFFHF17CA,34,111.54,住家用,鋼筋混凝土造,71年5月4日,十二層,七層
RPWQMLPJQHLFFHF17CA,34,6.35,共有部分,鋼筋混凝土造,71年5月4日,十二層,
RPXOMLLJQHLFFHF66CA,1,123.62,見其他登記事項,見其他登記事項,104年10月20日,十四層,三層
RPXOMLLJQHLFFHF66CA,1,138.72,見其他登記事項,見其他登記事項,104年10月20日,十四層,
RPQPMLLJQHLFFHF68CA,42,103.22,住家用,鋼筋混凝土造,63年2月22日,四層,三層
RPQOMLTLPHLFFHF86CA,1,154.62,見其他登記事項,見其他登記事項,104年10月1日,十四層,六層
RPQOMLTLPHLFFHF86CA,1,25.12,見其他登記事項,見其他登記事項,104年10月1日,十四層,
RPQOMLTLPHLFFHF86CA,1,102.58,見其他登記事項,見其他登記事項,104年10月1日,十四層,
RPROMLTLPHLFFHF96CA,1,116.07,見其他登記事項,見其他登記事項,104年10月1日,十四層,九層
RPROMLTLPHLFFHF96CA,1,18.85,見其他登記事項,見其他登記事項,104年10月1日,十四層,
RPROMLTLPHLFFHF96CA,1,91.53,見其他登記事項,見其他登記事項,104年10月1日,十四層,
RPSOMLTLPHLFFHF07CA,1,116.07,見其他登記事項,見其他登記事項,104年10月1日,十四層,十一層
RPSOMLTLPHLFFHF07CA,1,18.85,見其他登記事項,見其他登記事項,104年10月1日,十四層,
RPSOMLTLPHLFFHF07CA,1,91.53,見其他登記事項,見其他登記事項,104年10月1日,十四層,
RPVOMLLLPHLFFHF56CA,43,85.02,見其他登記事項,見其他登記事項,62年5月3日,四層,四層
RPPQMLSKPHLFFHF76CA,31,111.33,住家用,鋼筋混凝土造,74年2月16日,五層,一層
RPSQMLTKPHLFFHF17CA,38,83.96,商業用,鋼筋混凝土造,67年11月20日,五層,三層
RPWNMLTKPHLFFHF27CA,,60.70,住家用,鋼筋混凝土造,,四層,四層
RPRNMLNKPHLFFHF78CA,9,59.75,住家用,鋼筋混凝土造,96年2月7日,十四層,二層
RPRNMLNKPHLFFHF78CA,9,14.95,共有部分,鋼筋混凝土造,96年2月7日,十四層,
RPRNMLNKPHLFFHF78CA,9,2.25,共有部分,鋼筋混凝土造,96年2月7日,十四層,
RPRNMLNKPHLFFHF78CA,9,4.06,共有部分,鋼筋混凝土造,96年2月7日,十四層,
RPRNMLNKPHLFFHF78CA,9,1.68,共有部分,鋼筋混凝土造,96年2月7日,十四層,
RPRNMLNKPHLFFHF78CA,9,.03,住家用,鋼筋混凝土造,95年12月8日,十五層,一層
RPRNMLNKPHLFFHF78CA,9,.00,共有部分,鋼筋混凝土造,95年12月8日,十五層,
RPRNMLNKPHLFFHF78CA,9,.63,共有部分,鋼筋混凝土造,95年12月8日,十五層,
RPRNMLNKPHLFFHF78CA,9,.02,共有部分,鋼筋混凝土造,95年12月8日,十五層,
RPRNMLOKPHLFFHF88CA,8,49.72,住家用,鋼筋混凝土造,97年1月9日,十二層,五層
RPRNMLOKPHLFFHF88CA,8,17.89,共有部分,鋼筋混凝土造,97年1月9日,十二層,
RPXQMLQJPHLFFHF27CA,6,73.03,見其他登記事項,見其他登記事項,99年3月18日,十二層,三層
RPXQMLQJPHLFFHF27CA,6,27.65,共有部分,見其他登記事項,99年3月18日,十二層,
RPPRMLQJPHLFFHF56CA,38,62.80,住家用,鋼筋混凝土造,67年11月6日,五層,五層 陽台
RPRNMLRJPHLFFHF09CA,20,126.82,工業用,鋼筋混凝土造,84年11月29日,十層,五層
RPRNMLRJPHLFFHF09CA,20,37.09,共有部分,鋼筋混凝土造,84年11月29日,十層,
RPRNMLRJPHLFFHF09CA,20,6.30,見其他登記事項,鋼筋混凝土造,84年11月29日,十層,
RPRNMLRJPHLFFHF09CA,20,6.76,共有部分,鋼筋混凝土造,84年11月29日,十層,
RPOQMLQJPHLFFHF98CA,11,38.20,停車空間,鋼筋混凝土造,94年11月17日,六層,地下一層
RPOQMLQJPHLFFHF98CA,11,.49,共有部分,鋼筋混凝土造,94年11月17日,六層,
RPOQMLQJPHLFFHF98CA,11,6.03,共有部分,鋼筋混凝土造,94年11月17日,六層,
RPPQMLQJPHLFFHF09CA,11,38.20,停車空間,鋼筋混凝土造,94年11月17日,六層,地下一層
RPPQMLQJPHLFFHF09CA,11,.49,共有部分,鋼筋混凝土造,94年11月17日,六層,
RPPQMLQJPHLFFHF09CA,11,6.03,共有部分,鋼筋混凝土造,94年11月17日,六層,
RPQQMLRJPHLFFHF66CA,23,98.63,住家用,鋼筋混凝土造,82年9月25日,五層,一層
RPQQMLRJPHLFFHF66CA,23,9.58,共有部分,鋼筋混凝土造,82年9月25日,見使用執照,
RPRQMLRJPHLFFHF76CA,23,28.83,住家用,鋼筋混凝土造,82年5月24日,八層,四層
RPRQMLRJPHLFFHF76CA,23,7.82,共有部分,鋼筋混凝土造,82年5月24日,八層,
RPRQMLRJPHLFFHF76CA,23,4.17,共有部分,鋼筋混凝土造,82年5月24日,八層,
RPXOMLSJQHLFFGF27CA,22,117.28,住家用,鋼筋混凝土造,83年7月15日,五層,三層
RPXOMLSJQHLFFGF27CA,22,2.70,共有部分,鋼筋混凝土造,83年7月15日,五層,
RPTPMLMKPHLFFHF09CA,5,29.41,見其他登記事項,見其他登記事項,100年5月10日,十三層,十三層
RPTPMLMKPHLFFHF09CA,5,27.53,見其他登記事項,見其他登記事項,100年5月10日,十三層,
RPSNMLMKPHLFFHF78CA,23,38.41,見其他登記事項,鋼筋混凝土造,82年3月5日,十二層,地下一層
RPOOMLMKPHLFFHF48CA,2,253.89,見其他登記事項,見其他登記事項,103年12月5日,二十六層,十二層
RPOOMLMKPHLFFHF48CA,2,88.22,見其他登記事項,見其他登記事項,103年12月5日,二十六層,
RPOOMLMKPHLFFHF48CA,2,16.43,見其他登記事項,見其他登記事項,103年12月5日,二十六層,
RPOOMLMKPHLFFHF48CA,2,11.44,見其他登記事項,見其他登記事項,103年12月5日,二十六層,
RPOOMLMKPHLFFHF48CA,2,8.52,見其他登記事項,見其他登記事項,103年12月5日,二十六層,
RPOOMLMKPHLFFHF48CA,2,62.55,見其他登記事項,見其他登記事項,103年12月5日,二十六層,
RPPPMLLKPHLFFHF58CA,8,64.48,見其他登記事項,鋼筋混凝土造,97年9月30日,十五層,十層
RPPPMLLKPHLFFHF58CA,8,2.57,共有部分,鋼筋混凝土造,97年9月30日,十五層,
RPPPMLLKPHLFFHF58CA,8,10.35,共有部分,鋼筋混凝土造,97年9月30日,十五層,
RPPPMLLKPHLFFHF58CA,8,2.67,共有部分,鋼筋混凝土造,97年9月30日,十五層,
RPPPMLLKPHLFFHF58CA,8,9.56,共有部分,鋼筋混凝土造,97年9月30日,十五層,
RPQNMLOKPHLFFGF68CA,1,127.37,住家用,鋼骨鋼筋混凝土造,104年3月4日,三十一層,八層
RPQNMLOKPHLFFGF68CA,1,42.59,見其他登記事項,鋼骨鋼筋混凝土造,104年3月4日,三十一層,
RPQNMLOKPHLFFGF68CA,1,48.48,見其他登記事項,鋼骨鋼筋混凝土造,104年3月4日,三十一層,
RPPOMLTKPHLFFGF56CA,10,201.85,住家用,鋼筋混凝土造,95年11月3日,二十二層,十八層
RPPOMLTKPHLFFGF56CA,10,131.98,共有部分,鋼筋混凝土造,95年11月3日,二十二層,
RPPOMLTKPHLFFGF56CA,10,11.11,共有部分,鋼筋混凝土造,95年11月3日,二十二層,
RPUPMLTKPHLFFGF17CA,20,81.64,住家用,鋼筋混凝土造,85年8月2日,二十一層,十層
RPUPMLTKPHLFFGF17CA,20,8.93,共有部分,鋼筋混凝土造,85年8月2日,二十一層,
RPXQMLKLPHLFFGF76CA,7,83.00,住家用,鋼筋混凝土造,98年6月11日,十五層,八層
RPXQMLKLPHLFFGF76CA,7,16.83,共有部分,鋼筋混凝土造,98年6月11日,十五層,
RPXQMLKLPHLFFGF76CA,7,51.41,共有部分,鋼筋混凝土造,98年6月11日,十五層,
RPUOMLLKPHLFFDF58CA,21,66.28,住家用,鋼筋混凝土造,84年12月7日,六層,二層
RPUOMLLKPHLFFDF58CA,21,5.53,共有部分,鋼筋混凝土造,84年12月7日,六層,
RPUOMLLKPHLFFDF58CA,21,3.93,共有部分,鋼筋混凝土造,84年12月7日,六層,
RPVOMLLKPHLFFDF68CA,21,71.83,住家用,鋼筋混凝土造,84年1月26日,二十四層,二十三層
RPVOMLLKPHLFFDF68CA,21,2.82,共有部分,鋼筋混凝土造,84年1月26日,二十六層,
RPVOMLLKPHLFFDF68CA,21,3.52,共有部分,鋼筋混凝土造,84年1月26日,二十六層,
RPWNMLMKPHLFFDF78CA,21,86.48,住家用,鋼筋混凝土造,84年8月1日,六層,二層
RPWNMLMKPHLFFDF78CA,21,2.54,共有部分,鋼筋混凝土造,84年8月1日,六層,
RPWNMLMKPHLFFDF78CA,21,2.20,共有部分,鋼筋混凝土造,84年8月1日,六層,
RPVOMLNKPHLFFDF88CA,4,48.76,住家用,鋼筋混凝土造,100年12月23日,二十九層,三層
RPVOMLNKPHLFFDF88CA,4,20.40,見其他登記事項,鋼筋混凝土造,100年12月23日,29,
RPRPMLMKPHLFFDF48CA,17,58.06,住家用,鋼筋混凝土造,88年2月3日,三十三層,二十八層
RPRPMLMKPHLFFDF48CA,17,1.23,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPRPMLMKPHLFFDF48CA,17,1.64,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPRPMLMKPHLFFDF48CA,17,14.56,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPWNMLTJQHLFFCF76CA,23,85.23,住家用,鋼筋混凝土造,82年10月22日,十二層,三層
RPWNMLTJQHLFFCF76CA,23,27.51,共有部分,鋼筋混凝土造,82年10月22日,十二層,
RPTNMLPLPHLFFCF78CA,16,92.44,住家用,鋼筋混凝土造,88年12月7日,九層,四層
RPTNMLPLPHLFFCF78CA,16,16.02,共有部分,鋼筋混凝土造,88年12月7日,九層,
RPTNMLPLPHLFFCF78CA,16,29.48,共有部分,鋼筋混凝土造,88年12月7日,九層,
RPWOMLKLPHLFFCF68CA,20,107.56,住家用,鋼筋混凝土造,85年9月3日,二層,一層
RPWOMLKLPHLFFCF68CA,19,.82,共有部分,鋼筋混凝土造,86年1月17日,二層,
RPWOMLKLPHLFFCF68CA,19,54.36,共有部分,鋼筋混凝土造,86年1月17日,二層,
RPWOMLKLPHLFFCF68CA,19,1.68,共有部分,鋼筋混凝土造,86年1月17日,二層,
RPORMLQJPHLFFCF58CA,25,1.47,商業用,鋼筋混凝土造,79年12月13日,十六層,一層
RPORMLQJPHLFFCF58CA,25,.03,共有部分,鋼筋混凝土造,79年12月13日,十六層,
RPORMLQJPHLFFCF58CA,25,.30,共有部分,鋼筋混凝土造,79年12月13日,十六層,
RPORMLQJPHLFFCF58CA,25,1.09,住家用,鋼筋混凝土造,79年12月13日,十六層,一層
RPORMLQJPHLFFCF58CA,25,.02,共有部分,鋼筋混凝土造,79年12月13日,十六層,
RPORMLQJPHLFFCF58CA,25,.24,共有部分,鋼筋混凝土造,79年12月13日,十六層,
RPORMLQJPHLFFCF58CA,25,151.19,住家用,鋼筋混凝土造,79年12月13日,十六層,五層
RPORMLQJPHLFFCF58CA,25,3.09,共有部分,鋼筋混凝土造,79年12月13日,十六層,
RPORMLQJPHLFFCF58CA,25,30.33,共有部分,鋼筋混凝土造,79年12月13日,十六層,
RPQPMLTLPHLFFBF98CA,1,153.71,見其他登記事項,鋼筋混凝土造,104年4月29日,三層,一層 二層
RPQPMLTLPHLFFBF98CA,1,72.36,見其他登記事項,鋼筋混凝土造,104年4月29日,十八層,
RPPPMLQLPHLFFBF58CA,1,111.20,見其他登記事項,鋼筋混凝土造,104年1月29日,十九層,九層
RPPPMLQLPHLFFBF58CA,1,58.10,見其他登記事項,鋼筋混凝土造,104年1月29日,十九層,
RPPPMLQLPHLFFBF58CA,1,19.56,見其他登記事項,鋼筋混凝土造,104年1月29日,十九層,
RPORMLLJQHLFFBF08CA,1,86.65,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPORMLLJQHLFFBF08CA,1,4.54,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPORMLLJQHLFFBF08CA,1,47.08,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPORMLLJQHLFFBF08CA,1,45.48,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPPRMLLJQHLFFBF18CA,1,56.74,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPPRMLLJQHLFFBF18CA,1,2.99,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPPRMLLJQHLFFBF18CA,1,31.39,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPPRMLLJQHLFFBF18CA,1,45.48,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPQRMLLJQHLFFBF28CA,1,70.86,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPQRMLLJQHLFFBF28CA,1,3.72,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPQRMLLJQHLFFBF28CA,1,38.52,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPQRMLLJQHLFFBF28CA,1,45.48,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPRRMLLJQHLFFBF38CA,1,40.06,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPRRMLLJQHLFFBF38CA,1,2.17,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPRRMLLJQHLFFBF38CA,1,22.11,見其他登記事項,鋼筋混凝土造,104年1月29日,十六層,
RPPQMLQJPHLFFCF58CA,33,94.38,住家用,鋼筋混凝土造,72年2月22日,五層,五層
RPPPMLPLPHLFFBF48CA,1,128.63,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,十六層
RPPPMLPLPHLFFBF48CA,1,61.85,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,
RPPPMLPLPHLFFBF48CA,1,31.42,見其他登記事項,鋼筋混凝土造,104年9月3日,十九層,
RPRPMLPLPHLFFBF68CA,2,166.59,見其他登記事項,鋼筋混凝土造,103年9月11日,二十一層,二十一層
