鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
苗栗市,房地(土地+建物),苗栗縣苗栗巿北苗里26鄰英才路31~60號,94.76,住,,,1050701,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0690212,126.11,0,0,2,有,無,無,20000,159,,0.0,0,,RPRNMLLJPHLFFBK58CC
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮客庄里中山路1~30號,68.39,商,,,1050601,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,,149.74,0,0,0,無,無,無,15000,100,,0.0,0,,RPPNMLTJPHLFFCK66CC
苗栗市,土地,文峰段841~870地號,372.54,住,,,1050711,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,16000,43,,0.0,0,,RPPNMLLKPHLFFBK48CC
