鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
魚池鄉,土地,貓��段31~60地號,1248.0,,特定農業區,農牧用地,1050606,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,1000,1,,0.0,0,,RPTNMLLJPHLFFCM09CC
草屯鎮,土地,中興段391~420地號,766.0,工,,,1050629,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,13000,17,,0.0,0,,RPPNMLQJPHLFFBM09CC
南投市,土地,南投段331~360地號,171.0,商,,,1050701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,23000,135,,0.0,0,無保存登記,RPSNMLNKPHLFFAM09CC
