編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSPMLOKPHLFFHF76CC,16,14.14,共有部分,鋼筋混凝土造,89年1月5日,二十六層,
RPTPMLOKPHLFFHF86CC,9,55.49,住家用,鋼筋混凝土造,96年3月21日,十四層,
RPTPMLOKPHLFFHF86CC,9,22.02,共有部分,鋼筋混凝土造,96年3月21日,十四層,
RPVPMLOKPHLFFHF07CC,35,79.64,住家用,鋼筋混凝土造,70年1月7日,五層,
RPWPMLOKPHLFFHF17CC,5,30.94,見其他登記事項,見其他登記事項,100年4月15日,十九層,
RPWPMLOKPHLFFHF17CC,5,9.74,見其他登記事項,見其他登記事項,100年4月15日,十九層,
RPWPMLOKPHLFFHF17CC,5,11.14,見其他登記事項,見其他登記事項,100年4月15日,十九層,
RPXPMLOKPHLFFHF27CC,2,74.54,見其他登記事項,見其他登記事項,102年12月23日,十層,
RPXPMLOKPHLFFHF27CC,2,28.64,見其他登記事項,見其他登記事項,102年12月23日,十層,
RPXPMLOKPHLFFHF27CC,2,24.95,見其他登記事項,見其他登記事項,102年12月23日,十層,
RPOQMLOKPHLFFHF09CC,11,64.54,住家用,鋼筋混凝土造,94年8月5日,十四層,
RPOQMLOKPHLFFHF09CC,11,16.04,共有部分,鋼筋混凝土造,94年8月5日,十四層,
RPOQMLOKPHLFFHF09CC,11,11.95,共有部分,鋼筋混凝土造,94年8月5日,十四層,
RPOQMLOKPHLFFHF09CC,11,24.17,共有部分,鋼筋混凝土造,94年8月5日,十四層,
RPQOMLOKPHLFFIF76EC,,79.00,住家用,鋼筋混凝土造,,四層,
RPQOMLOKPHLFFIF76EC,,79.00,住家用,鋼筋混凝土造,,四層,
RPQOMLOKPHLFFGF98CC,32,137.84,住家用,鋼筋混凝土造,73年11月1日,五層,
RPVNMLOKPHLFFAF88DC,,89.83,住商用,加強磚造,,四層,
RPSNMLOKPHLFFDF78CC,39,216.72,住家用,加強磚造,66年10月22日,二層,
RPOOMLOKPHLFFDF48CC,18,92.50,住家用,鋼筋混凝土造,87年9月3日,二十三層,
RPWNMLOKPHLFFBF98CC,2,115.44,見其他登記事項,鋼筋混凝土造,103年4月18日,二十一層,
RPWNMLOKPHLFFBF98CC,2,56.19,見其他登記事項,鋼筋混凝土造,103年4月18日,二十一層,
RPWNMLOKPHLFFBF98CC,2,36.34,見其他登記事項,鋼筋混凝土造,103年4月18日,二十一層,
RPSOMLOKPHLFFBF68CC,24,603.68,見其他登記事項,鋼造,81年12月16日,二層,
RPUOMLOKPHLFFBF88CC,23,377.78,見其他登記事項,鋼造,82年8月12日,一層,
RPUOMLOKPHLFFBF88CC,23,253.72,見其他登記事項,鋼造,82年8月12日,一層,
RPUOMLOKPHLFFBF88CC,23,10.22,共有部分,鋼造,82年8月12日,一層,
RPOOMLPKPHLFFBF38CC,7,51.10,見其他登記事項,鋼筋混凝土造,98年9月23日,十五層,
RPOOMLPKPHLFFBF38CC,7,38.83,共有部分,鋼筋混凝土造,98年9月23日,十五層,
RPOOMLPKPHLFFBF38CC,7,10.29,共有部分,鋼筋混凝土造,98年9月23日,十五層,
RPQOMLPKPHLFFBF58CC,2,116.24,見其他登記事項,鋼筋混凝土造,103年8月26日,二十四層,
RPQOMLPKPHLFFBF58CC,2,23.56,見其他登記事項,鋼筋混凝土造,103年8月26日,二十五層,
RPQOMLPKPHLFFBF58CC,2,42.47,見其他登記事項,鋼筋混凝土造,103年8月26日,二十五層,
RPQOMLPKPHLFFBF58CC,2,39.61,見其他登記事項,鋼筋混凝土造,103年8月26日,二十五層,
RPQOMLPKPHLFFBF58CC,2,3.29,見其他登記事項,鋼筋混凝土造,103年8月26日,二十五層,
RPQNMLPKPHLFFDF68CC,16,128.59,住家用,鋼筋混凝土造,89年5月23日,二十八層,
RPSPMLPKPHLFFEF76EC,16,33.64,住家用,鋼筋混凝土造,89年10月27日,十四層,
RPTPMLPKPHLFFEF86EC,8,75.68,住家用,鋼筋混凝土造,97年1月30日,七層,
RPTPMLPKPHLFFEF86EC,8,12.72,共有部分,鋼筋混凝土造,97年1月30日,七層,
RPTPMLPKPHLFFEF86EC,8,17.34,共有部分,鋼筋混凝土造,97年1月30日,七層,
RPUNMLPKPHLFFIF96CC,44,78.17,住家用,加強磚造,61年1月5日,二層,
RPTPMLPKPHLFFIF07CC,,414.90,見其他登記事項,鋼造,,一層,
RPTPMLPKPHLFFIF07CC,,394.49,見其他登記事項,磚造,,一層,
RPROMLPKPHLFFAF58CC,3,96.91,住家用,鋼骨鋼筋混凝土造,102年12月26日,十九層,
RPROMLPKPHLFFAF58CC,3,67.67,共有部份,鋼骨鋼筋混凝土造,102年12月26日,十九層,
RPVOMLPKPHLFFAF98CC,,158.00,住商用,加強磚造,,二層,
RPOPMLPKPHLFFAF38CC,7,46.78,住家用,鋼骨鋼筋混凝土造,98年7月24日,二十九層,
RPOPMLPKPHLFFAF38CC,7,10.80,共有部份,鋼骨鋼筋混凝土造,98年7月24日,二十九層,
RPOPMLPKPHLFFAF38CC,7,4.03,共有部份,鋼骨鋼筋混凝土造,98年7月24日,29,
RPOPMLPKPHLFFAF38CC,7,7.98,共有部份,鋼骨鋼筋混凝土造,98年7月24日,二十九層,
