編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPUNMLPJPHLFFAU57CC,裕民段,9.50,都市：住
RPSNMLQJPHLFFAU47CC,莊敬段,67.20,都市：住
RPUNMLQJPHLFFAU67CC,仁禮段,16.19,都市：住
RPVNMLQJPHLFFAU77CC,自強段,5.62,都市：住
RPSOMLLKPHLFFAU17CC,仁義段,23.21,都市：住
RPRPMLNKPHLFFAU37CC,宜安段,23.47,都市：住
RPSNMLOKPHLFFAU37CC,富國段,35.50,都市：住
RPUNMLOKPHLFFAU57CC,富國段,106.50,都市：住
RPTNMLPKPHLFFAU57CC,國風段,124.00,都市：住
