鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路361~390號,17.27,住,,,1050524,土地3建物1車位1,五層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,154.54,3,2,2,有,有,9850000,63738,坡道平面,13.47,0,,RPPOMLMJQHLFFCC77CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路301~330號,16.05,住,,,1050425,土地3建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,142.01,3,2,2,有,有,8830000,61693,坡道平面,13.47,900000,,RPOSMLTLPHLFFCC88CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路301~330號,10.68,住,,,1050425,土地3建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,86.78,2,1,1,有,有,5150000,57973,坡道平面,13.47,900000,,RPPSMLTLPHLFFCC98CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路331~360號,24.52,住,,,1050425,土地3建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,231.56,3,2,2,有,有,13200000,57026,坡道平面,15.87,900000,,RPQSMLTLPHLFFCC09CA
安樂區,房地(土地+建物),基隆市安樂區麥金路391~420號,7.26,住,,,1050425,土地3建物1車位0,十三層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,74.66,2,1,1,有,有,4450000,59604,,0.0,0,,RPRSMLTLPHLFFCC56CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路391~420號,16.78,住,,,1050425,土地3建物1車位1,十三層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,151.87,3,2,2,有,有,8090000,51397,坡道平面,15.87,1100000,,RPSSMLTLPHLFFCC66CA
安樂區,房地(土地+建物),基隆市安樂區麥金路331~360號,7.13,住,,,1050425,土地3建物1車位0,十六層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,73.31,2,1,1,有,有,4200000,57291,,0.0,0,,RPTSMLTLPHLFFCC76CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路331~360號,24.52,住,,,1050425,土地3建物1車位1,二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,231.56,3,2,2,有,有,13500000,57490,坡道平面,15.87,1100000,,RPUSMLTLPHLFFCC86CA
安樂區,房地(土地+建物),基隆市安樂區麥金路331~360號,10.5,住,,,1050425,土地3建物1車位0,二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,107.99000000000001,3,1,2,有,有,5600000,51852,,0.0,0,,RPVSMLTLPHLFFCC96CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路331~360號,16.05,住,,,1050425,土地3建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,142.01,3,2,2,有,有,7960000,55703,坡道平面,13.47,800000,,RPWSMLTLPHLFFCC07CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路361~390號,15.76,住,,,1050425,土地3建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,141.39000000000001,3,2,2,有,有,7950000,55370,坡道平面,15.87,1000000,,RPQNMLKMPHLFFCC77CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路211~240號,15.76,住,,,1050425,土地3建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,138.99,3,2,2,有,有,6710000,45491,坡道平面,13.47,1000000,,RPSNMLKMPHLFFCC97CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路361~390號,16.78,住,,,1050425,土地3建物1車位1,七層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,151.87,3,2,2,有,有,9450000,61397,坡道平面,15.87,1100000,,RPWNMLKMPHLFFCC38CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路301~330號,16.62,住,,,1050425,土地3建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,150.2,3,2,2,有,有,9780000,64617,坡道平面,15.87,1100000,,RPXNMLKMPHLFFCC48CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路361~390號,16.78,住,,,1050425,土地3建物1車位1,九層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,151.87,3,2,2,有,有,9660000,62941,坡道平面,15.87,1100000,,RPOOMLKMPHLFFCC67CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路361~390號,18.4,住,,,1050425,土地3建物1車位1,三層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,168.54000000000002,3,2,2,有,有,11200000,66453,坡道平面,15.87,0,,RPPOMLKMPHLFFCC77CA
安樂區,房地(土地+建物),基隆市安樂區麥金路211~240號,6.83,住,,,1050425,土地3建物1車位0,十七層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,70.29,2,1,1,有,有,3620000,51501,,0.0,0,,RPQOMLKMPHLFFCC87CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路361~390號,16.97,住,,,1050425,土地3建物1車位1,七層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,153.91,3,2,2,有,有,9400000,60852,坡道平面,15.87,1000000,,RPROMLKMPHLFFCC97CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路301~330號,15.56,住,,,1050425,土地3建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,139.33,3,2,2,有,有,8660000,61234,坡道平面,15.87,1100000,,RPTOMLKMPHLFFCC18CA
安樂區,房地(土地+建物),基隆市安樂區麥金路331~360號,6.83,住,,,1050425,土地3建物1車位0,十六層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,70.29,2,1,1,有,有,4050000,57618,,0.0,0,,RPUOMLKMPHLFFCC28CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路331~360號,24.52,住,,,1050425,土地3建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,231.56,3,2,2,有,有,13400000,57954,坡道平面,15.87,900000,,RPVOMLKMPHLFFCC38CA
安樂區,房地(土地+建物),基隆市安樂區麥金路211~240號,7.13,住,,,1050524,土地3建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,73.31,2,1,1,有,有,5100000,69568,,0.0,0,,RPRPMLKMPHLFFCC08CA
安樂區,房地(土地+建物),基隆市安樂區麥金路361~390號,10.5,住,,,1050524,土地3建物1車位0,十六層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,107.99000000000001,3,1,2,有,有,6630000,61389,,0.0,0,,RPSPMLKMPHLFFCC18CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路361~390號,15.76,住,,,1050524,土地3建物1車位1,二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,138.99,3,2,2,有,有,6760000,47482,坡道平面,13.47,800000,,RPTPMLKMPHLFFCC28CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路361~390號,15.56,住,,,1050524,土地3建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,139.33,3,2,2,有,有,7080000,48437,坡道平面,15.87,1100000,,RPUPMLKMPHLFFCC38CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路361~390號,23.93,住,,,1050524,土地3建物1車位2,五層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,199.91,4,2,2,有,有,10500000,50298,坡道平面,26.94,1800000,,RPVPMLKMPHLFFCC48CA
安樂區,房地(土地+建物),基隆市安樂區麥金路391~420號,10.47,住,,,1050524,土地3建物1車位0,五層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,107.72999999999999,3,1,2,有,有,4880000,45298,,0.0,0,,RPWPMLKMPHLFFCC58CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路391~420號,14.03,住,,,1050524,土地3建物1車位1,十八層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,123.6,3,1,2,有,有,7000000,55690,坡道平面,15.87,1000000,,RPXPMLKMPHLFFCC68CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路211~240號,20.53,住,,,1050524,土地3建物1車位1,十層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,188.06,4,2,2,有,有,10200000,53840,坡道平面,13.47,800000,,RPWOMLLMPHLFFCC58CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路211~240號,24.09,住,,,1050524,土地3建物1車位2,十二層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,206.32999999999998,4,2,2,有,有,11720000,55097,坡道平面,31.74,2100000,,RPXOMLLMPHLFFCC68CA
安樂區,房地(土地+建物),基隆市安樂區麥金路241~270號,6.83,住,,,1050524,土地3建物1車位0,十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,70.29,2,1,1,有,有,4360000,62029,,0.0,0,,RPOPMLLMPHLFFCC87CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路391~420號,14.2,住,,,1050524,土地3建物1車位1,七層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,125.34,3,1,2,有,有,7280000,58082,坡道平面,15.87,0,,RPPPMLLMPHLFFCC97CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路391~420號,14.2,住,,,1050524,土地3建物1車位1,十四層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,122.94,3,1,2,有,有,5920000,46771,坡道平面,13.47,800000,,RPQPMLLMPHLFFCC08CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路391~420號,21.96,住,,,1050524,土地3建物1車位2,十八層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,184.41000000000003,3,2,2,有,有,12000000,64191,坡道平面,31.74,2200000,,RPRPMLLMPHLFFCC18CA
安樂區,房地(土地+建物),基隆市安樂區麥金路391~420號,7.26,住,,,1050524,土地3建物1車位0,九層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,74.66,2,1,1,有,有,4330000,57996,,0.0,0,,RPSPMLLMPHLFFCC28CA
安樂區,房地(土地+建物),基隆市安樂區中和路168巷15弄1~30號,17.1,住,,,1050621,土地4建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840117,67.06,1,1,1,有,有,1380000,20582,,0.0,0,,RPXNMLTKPHLFFCC56CA
暖暖區,房地(土地+建物),基隆市暖暖區碇內街83巷1~30號,33.12,住,,,1050613,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711201,73.35,3,1,1,有,無,2050000,27948,,0.0,0,,RPWNMLRJPHLFFCC78CA
信義區,房地(土地+建物),基隆市信義區福民街1~30號,55.85,住,,,1050411,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0650413,90.31,3,2,2,有,無,5500000,60901,,0.0,0,,RPVNMLPKPHLFFBC48CA
安樂區,房地(土地+建物),基隆市安樂區基金一路91~120號,24.46,住,,,1050606,土地2建物1車位0,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810708,81.53,3,2,2,有,有,3700000,45382,,0.0,0,,RPSNMLMKPHLFFCC97CA
安樂區,房地(土地+建物),基隆市安樂區樂利三街263巷12弄1~30號,26.38,住,,,1050613,土地1建物1車位0,一層，車庫,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701130,80.44,3,2,2,有,無,4300000,53456,,0.0,0,,RPWNMLLKPHLFFCC28CA
中山區,房地(土地+建物)+車位,基隆市中山區復興路391~420號,33.63,住,,,1050617,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050429,199.07,3,2,2,有,有,10400000,57775,坡道平面,36.37,1000000,,RPUOMLLKPHLFFCC18CA
中山區,房地(土地+建物)+車位,基隆市中山區復興路391~420號,33.63,住,,,1050623,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050429,199.07,3,2,2,有,有,10600000,59004,坡道平面,36.37,1000000,,RPWOMLLKPHLFFCC38CA
中山區,房地(土地+建物)+車位,基隆市中山區復興路391~420號,33.63,住,,,1050623,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050429,199.07,3,2,2,有,有,11030000,61647,坡道平面,36.37,1000000,,RPXOMLLKPHLFFCC48CA
暖暖區,土地,暖暖段東勢坑小段151~180地號,456.25,,森林區,農牧用地,1050625,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2346510,5143,,0.0,0,,RPWNMLNKPHLFFCC48CA
安樂區,房地(土地+建物),基隆市安樂區崇德路91~120號,11.24,住,,,1050602,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820104,50.940000000000005,3,2,2,有,無,2200000,43197,,0.0,0,含增建部份一併移轉。親友、員工或其他特殊關係間之交易。,RPSOMLMKPHLFFCC08CA
七堵區,房地(土地+建物)+車位,基隆市七堵區長安街233巷1~30號,34.37,住,,,1050524,土地1建物1車位1,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850429,159.24,3,2,2,有,有,5200000,32655,坡道平面,0.0,0,,RPTOMLMKPHLFFCC18CA
安樂區,房地(土地+建物),基隆市安樂區基金一路135巷21弄1~30號,25.17,住,,,1050619,土地33建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,103.89,3,2,2,有,有,5350000,51497,,0.0,0,,RPPOMLNKPHLFFCC87CA
中正區,房地(土地+建物),基隆市中正區新豐街303巷21弄1~30號,24.43,住,,,1050601,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851119,81.53999999999999,2,2,1,有,無,3000000,36792,,0.0,0,,RPPNMLKKPHLFFBC37CA
中正區,房地(土地+建物),基隆市中正區中正路601~630號,12.99,商,,,1050620,土地4建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800201,110.66,3,2,2,有,有,5150000,46539,,0.0,0,,RPUNMLLKPHLFFBC97CA
信義區,土地,田寮段211~240地號,2.0,其他,,,1050701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,257126,128563,,0.0,0,政府協議價購之土地。,RPPOMLLKPHLFFBC57CA
信義區,房地(土地+建物),基隆市信義區深澳坑路168巷50弄1~30號,28.68,住,,,1050603,土地1建物1車位0,二層，夾層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840610,92.41,3,2,2,有,無,3100000,33546,,0.0,0,,RPQOMLSKPHLFFBC38CA
信義區,房地(土地+建物),基隆市信義區崇法街17巷1~30號,36.75,住,,,1050216,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691023,111.92,0,0,0,無,無,2850000,25465,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLLLPHLFFBC28CA
中正區,房地(土地+建物),基隆市中正區豐稔街53巷1~30號,25.25,其他,,,1050619,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0640516,47.56,3,1,1,有,無,1500000,31539,,0.0,0,,RPWNMLTKPHLFFBC98CA
中正區,房地(土地+建物),基隆市中正區中正路601~630號,48.31,商,,,1050608,土地4建物1車位0,二層,九層,辦公商業大樓,商業用,鋼筋混凝土造,0800201,412.83,0,0,0,無,無,20000000,48446,,0.0,0,,RPVNMLKLPHLFFBC08CA
中正區,房地(土地+建物)+車位,基隆市中正區新豐街451~480號,24.79,住,,,1050617,土地3建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,152.24,3,2,2,有,有,5800000,45312,坡道平面,34.17,450000,,RPQNMLMLPHLFFBC77CA
信義區,房地(土地+建物),基隆市信義區教孝街61~90號,14.75,住,,,1050515,土地2建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820618,78.19,3,2,1,有,有,3300000,42205,,0.0,0,,RPPNMLNLPHLFFBC77CA
中正區,土地,祥豐段421~450地號,850.0,住,,,1050615,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19500000,22941,,0.0,0,,RPTNMLTKPHLFFBC68CA
中正區,房地(土地+建物),基隆市中正區觀海街151~180號,16.76,住,,,1050624,土地2建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,84.79,2,1,2,有,有,2400000,28305,,0.0,0,,RPVNMLSKPHLFFBC78CA
信義區,房地(土地+建物),基隆市信義區義六路34巷1~30號,44.75,住,,,1050620,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,101.21,3,2,1,有,無,5900000,58295,,0.0,0,,RPRNMLMKPHLFFBC77CA
仁愛區,房地(土地+建物),基隆市仁愛區孝三路31~60號,49.0,商,,,1050520,土地2建物1車位0,全,四層,透天厝,住商用,加強磚造,0480401,177.64,0,0,0,無,無,25000000,140734,,0.0,0,含增建部份一併移轉。,RPUNMLMKPHLFFBC08CA
信義區,房地(土地+建物),基隆市信義區東峰街12巷31~60號,51.59,住,,,1050603,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0640207,61.64,3,2,2,有,無,3500000,56781,,0.0,0,,RPVNMLLKPHLFFBC08CA
信義區,房地(土地+建物)+車位,基隆市信義區東信路180巷61~90號,40.06,住,,,1050622,土地2建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0861013,154.85999999999999,3,2,2,有,有,5550000,35839,坡道平面,0.0,0,,RPRNMLOKPHLFFBC97CA
中正區,房地(土地+建物)+車位,基隆市中正區觀海街61~90號,23.69,住,,,1050529,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,154.6,3,2,2,有,有,4800000,31048,坡道平面,0.0,0,,RPXNMLLKPHLFFBC28CA
暖暖區,房地(土地+建物),基隆市暖暖區源遠路89巷1~30號,30.07,住,,,1050625,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850117,99.02,3,1,2,有,無,1900000,19188,,0.0,0,,RPQNMLOKPHLFFCC97CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區源遠路151~180號,19.95,住,,,1050616,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,141.29000000000002,2,2,2,有,有,4500000,31849,坡道平面,0.0,0,,RPOOMLPKPHLFFCC97CA
安樂區,房地(土地+建物),基隆市安樂區中和路168巷8弄31~60號,50.71,住,,,1050616,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840117,210.38,2,2,1,有,無,4000000,19013,,0.0,0,,RPOOMLLKPHLFFCC57CA
暖暖區,房地(土地+建物),基隆市暖暖區碇內街421~450號,20.01,住,,,1050617,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840808,145.93,3,3,3,有,有,2050000,14048,,0.0,0,,RPSOMLLKPHLFFCC97CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖暖街281巷1~30號,34.53,住,,,1050628,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021204,183.45999999999998,3,2,2,有,有,9500000,51782,坡道平面,0.0,0,,RPVNMLMKPHLFFCC28CA
安樂區,房地(土地+建物),基隆市安樂區中平街91~120號,30.0,住,,,1050608,土地5建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701228,68.31,3,1,1,有,無,1090000,15957,,0.0,0,,RPVNMLLKPHLFFCC18CA
安樂區,房地(土地+建物),基隆市安樂區基金一路220巷1~30號,286.74,住,,,1050627,土地3建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1041206,406.40000000000003,5,3,3,有,有,26000000,63976,,0.0,0,,RPTOMLKLPHLFFCC08CA
安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路135巷21弄1~30號,28.56,住,,,1050615,土地33建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,148.74,3,2,2,有,有,6500000,43703,坡道平面,0.0,0,,RPQNMLMLPHLFFCC87CA
安樂區,房地(土地+建物)+車位,基隆市安樂區基金二路1巷181~210號,25.27,住,,,1050604,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820107,175.74,3,2,2,有,有,5100000,29020,坡道平面,0.0,0,,RPPOMLQLPHLFFCC28CA
安樂區,房地(土地+建物),基隆市安樂區麥金路211~240號,12.0,住,,,1050412,土地3建物1車位0,二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,123.46000000000001,3,2,2,有,有,5430000,43982,,0.0,0,,RPXNMLLJQHLFFCC38CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路301~330號,14.05,住,,,1050524,土地3建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,121.46000000000001,3,1,2,有,有,7800000,64213,坡道平面,13.47,0,,RPOOMLLJQHLFFCC57CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖碇路38巷61~90號,53.66,住,,,1050602,土地2建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980716,167.95,3,2,2,有,有,5000000,29771,坡道平面,0.0,0,親屬間買賣,RPUNMLOJQHLFFCC38CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路241~270號,14.03,住,,,1050524,土地3建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,123.6,3,1,2,有,有,7180000,56432,坡道平面,15.87,1100000,,RPQNMLLMPHLFFCC87CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路241~270號,10.68,住,,,1050524,土地3建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,86.78,2,1,1,有,有,5150000,56609,坡道平面,13.47,1000000,,RPRNMLLMPHLFFCC97CA
安樂區,房地(土地+建物),基隆市安樂區麥金路241~270號,7.13,住,,,1050524,土地3建物1車位0,十二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,73.31,2,1,1,有,有,4150000,56609,,0.0,0,,RPSNMLLMPHLFFCC08CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路271~300號,26.02,住,,,1050524,土地3建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,244.63,4,2,2,有,有,12400000,49747,坡道平面,13.47,900000,,RPTNMLLMPHLFFCC18CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路271~300號,29.58,住,,,1050524,土地3建物1車位2,十層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,260.51,4,2,2,有,有,16600000,62724,坡道平面,29.34,2100000,,RPUNMLLMPHLFFCC28CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路301~330號,17.15,住,,,1050524,土地3建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,153.35,3,2,2,有,有,9000000,57907,坡道平面,13.47,900000,,RPWNMLLMPHLFFCC48CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路301~330號,24.52,住,,,1050524,土地3建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,231.58,3,2,2,有,有,15980000,69004,坡道平面,15.87,0,,RPXNMLLMPHLFFCC58CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路391~420號,28.28,住,,,1050524,土地3建物1車位2,十一層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,244.71,3,2,2,有,有,13580000,53175,坡道平面,26.94,2000000,,RPQOMLLMPHLFFCC97CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路391~420號,24.72,住,,,1050524,土地3建物1車位1,五層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,231.24,3,2,2,有,有,14160000,61235,坡道平面,13.47,0,,RPROMLLMPHLFFCC08CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路391~420號,28.28,住,,,1050524,土地3建物1車位2,十八層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,249.51,3,2,2,有,有,15800000,63324,坡道平面,31.74,0,,RPSOMLLMPHLFFCC18CA
安樂區,房地(土地+建物),基隆市安樂區麥金路271~300號,6.83,住,,,1050425,土地3建物1車位0,十六層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,70.29,2,1,1,有,有,4550000,64732,,0.0,0,,RPPPMLKMPHLFFCC87CA
信義區,房地(土地+建物),基隆市信義區深澳坑151~180號,13.94,住,,,1050513,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840127,84.83,3,1,1,有,有,2750000,32418,,0.0,0,,RPPNMLTLPHLFFBC48DA
安樂區,車位,基隆市安樂區樂利二街62巷241~270號,3.31,住,,,1050603,土地0建物0車位1,,,其他,,,,30.04,0,0,0,有,有,400000,,坡道平面,30.04,400000,,RPWNMLSKPHLFFCC56EA
安樂區,車位,基隆市安樂區樂利二街62巷181~210號,4.79,住,,,1050603,土地0建物0車位2,,,其他,,,,58.56,0,0,0,有,有,950000,,坡道平面,58.56,950000,,RPXNMLSKPHLFFCC66EA
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街197巷1~30號,25.84,住,,,1050610,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700902,91.4,3,2,1,有,無,2500000,27352,,0.0,0,,RPXNMLRLPHLFFCC66EA
中正區,房地(土地+建物),基隆市中正區祥豐街31~60號,29.0,住,,,1050629,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751229,107.39,3,2,2,有,無,3200000,29798,,0.0,0,,RPQNMLQLQHLFFBC48EA
