編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLLJPHLFFBQ09CC,11,33.02,住家用,鋼筋混凝土造,94年10月3日,十層,
RPRNMLLJPHLFFDQ76CC,20,148.19,見其他登記事項,鋼筋混凝土造,85年2月7日,九層,
RPOOMLOKPHLFFDQ96CC,12,173.22,住家用,鋼筋混凝土造,93年4月15日,四層,
RPPOMLOKPHLFFDQ07CC,22,180.46,住家用,鋼筋混凝土造,83年4月8日,四層,
