編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPQNMLNJPHLFFAT86CC,萬年段,83.00,都市：住
RPPOMLPKPHLFFAT17CC,頂柳段,5682.31,非都市：一般農業區 ; 非都市編定：農牧用地
