編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPSOMLLJPHLFFCC08CC,五堵段五堵北小段,38.80,都市：住
RPVNMLQJPHLFFCC78CC,情人湖段,26.68,都市：住
RPVNMLQJPHLFFCC78CC,情人湖段,.08,都市：其他
RPTNMLOKPHLFFCC58DC,德安段,51.95,都市：住
