編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPPNMLOJPHLFFBN09DC,伸港段,88.00,都市：農
RPPNMLOJPHLFFBN09DC,伸港段,39.00,都市：農
RPUNMLPKPHLFFAN96CC,南郭段南郭小段,88.00,都市：住
